time [s]	pressure [bar]	temperature [K]	mass [kg]
0.432889	20.743262	3156.032005	0.001289
0.432894	20.755352	3156.477534	0.001289
0.432900	20.767451	3156.923050	0.001290
0.432906	20.779560	3157.368549	0.001290
0.432911	20.791678	3157.814031	0.001291
0.432917	20.803805	3158.259493	0.001291
0.432922	20.815942	3158.704932	0.001292
0.432928	20.828088	3159.150348	0.001293
0.432933	20.840243	3159.595737	0.001293
0.432939	20.852408	3160.041098	0.001294
0.432944	20.864582	3160.486428	0.001294
0.432950	20.876765	3160.931727	0.001295
0.432956	20.888957	3161.376990	0.001295
0.432961	20.901158	3161.822218	0.001296
0.432967	20.913368	3162.267406	0.001297
0.432972	20.925587	3162.712554	0.001297
0.432978	20.937815	3163.157660	0.001298
0.432983	20.950051	3163.602720	0.001298
0.432989	20.962297	3164.047733	0.001299
0.432994	20.974551	3164.492698	0.001299
0.433000	20.986814	3164.937611	0.001300
0.433006	20.999086	3165.382471	0.001301
0.433011	21.011367	3165.827276	0.001301
0.433017	21.023656	3166.272023	0.001302
0.433022	21.035953	3166.716710	0.001302
0.433028	21.048259	3167.161336	0.001303
0.433033	21.060574	3167.605898	0.001303
0.433039	21.072897	3168.050394	0.001304
0.433044	21.085228	3168.494822	0.001305
0.433050	21.097568	3168.939180	0.001305
0.433056	21.109916	3169.383465	0.001306
0.433061	21.122272	3169.827676	0.001306
0.433067	21.134636	3170.271810	0.001307
0.433072	21.147008	3170.715866	0.001308
0.433078	21.159389	3171.159840	0.001308
0.433083	21.171777	3171.603731	0.001309
0.433089	21.184174	3172.047537	0.001309
0.433094	21.196578	3172.491256	0.001310
0.433100	21.208990	3172.934884	0.001310
0.433106	21.221410	3173.378421	0.001311
0.433111	21.233838	3173.821864	0.001312
0.433117	21.246273	3174.265211	0.001312
0.433122	21.258717	3174.708460	0.001313
0.433128	21.271167	3175.151608	0.001313
0.433133	21.283626	3175.594653	0.001314
0.433139	21.296091	3176.037593	0.001315
0.433144	21.308565	3176.480426	0.001315
0.433150	21.321045	3176.923150	0.001316
0.433156	21.333533	3177.365762	0.001316
0.433161	21.346029	3177.808261	0.001317
0.433167	21.358531	3178.250643	0.001317
0.433172	21.371041	3178.692907	0.001318
0.433178	21.383558	3179.135051	0.001319
0.433183	21.396082	3179.577072	0.001319
0.433189	21.408613	3180.018969	0.001320
0.433194	21.421151	3180.460738	0.001320
0.433200	21.433695	3180.902377	0.001321
0.433206	21.446247	3181.343886	0.001322
0.433211	21.458806	3181.785260	0.001322
0.433217	21.471371	3182.226498	0.001323
0.433222	21.483943	3182.667598	0.001323
0.433228	21.496521	3183.108558	0.001324
0.433233	21.509107	3183.549374	0.001325
0.433239	21.521698	3183.990045	0.001325
0.433244	21.534297	3184.430569	0.001326
0.433250	21.546901	3184.870944	0.001326
0.433256	21.559512	3185.311166	0.001327
0.433261	21.572129	3185.751234	0.001328
0.433267	21.584753	3186.191146	0.001328
0.433272	21.597382	3186.630899	0.001329
0.433278	21.610018	3187.070491	0.001329
0.433283	21.622660	3187.509920	0.001330
0.433289	21.635308	3187.949183	0.001330
0.433294	21.647962	3188.388278	0.001331
0.433300	21.660621	3188.827203	0.001332
0.433306	21.673287	3189.265955	0.001332
0.433311	21.685958	3189.704533	0.001333
0.433317	21.698635	3190.142933	0.001333
0.433322	21.711317	3190.581154	0.001334
0.433328	21.724006	3191.019193	0.001335
0.433333	21.736699	3191.457048	0.001335
0.433339	21.749399	3191.894717	0.001336
0.433344	21.762103	3192.332197	0.001336
0.433350	21.774813	3192.769485	0.001337
0.433356	21.787528	3193.206581	0.001338
0.433361	21.800249	3193.643481	0.001338
0.433367	21.812974	3194.080182	0.001339
0.433372	21.825705	3194.516684	0.001339
0.433378	21.838440	3194.952982	0.001340
0.433383	21.851181	3195.389076	0.001341
0.433389	21.863926	3195.824962	0.001341
0.433394	21.876677	3196.260638	0.001342
0.433400	21.889432	3196.696102	0.001342
0.433406	21.902192	3197.131351	0.001343
0.433411	21.914956	3197.566384	0.001344
0.433417	21.927725	3198.001198	0.001344
0.433422	21.940499	3198.435789	0.001345
0.433428	21.953277	3198.870157	0.001345
0.433433	21.966059	3199.304299	0.001346
0.433439	21.978846	3199.738211	0.001347
0.433444	21.991636	3200.171893	0.001347
0.433450	22.004431	3200.605341	0.001348
0.433456	22.017231	3201.038554	0.001348
0.433461	22.030034	3201.471528	0.001349
0.433467	22.042841	3201.904261	0.001350
0.433472	22.055652	3202.336751	0.001350
0.433478	22.068467	3202.768996	0.001351
0.433483	22.081286	3203.200993	0.001351
0.433489	22.094108	3203.632740	0.001352
0.433494	22.106934	3204.064234	0.001353
0.433500	22.119764	3204.495473	0.001353
0.433506	22.132597	3204.926455	0.001354
0.433511	22.145434	3205.357177	0.001354
0.433517	22.158274	3205.787636	0.001355
0.433522	22.171117	3206.217831	0.001356
0.433528	22.183963	3206.647759	0.001356
0.433533	22.196813	3207.077417	0.001357
0.433539	22.209665	3207.506803	0.001357
0.433544	22.222521	3207.935915	0.001358
0.433550	22.235380	3208.364750	0.001359
0.433556	22.248241	3208.793306	0.001359
0.433561	22.261105	3209.221580	0.001360
0.433567	22.273972	3209.649569	0.001361
0.433572	22.286842	3210.077273	0.001361
0.433578	22.299714	3210.504687	0.001362
0.433583	22.312589	3210.931810	0.001362
0.433589	22.325466	3211.358639	0.001363
0.433594	22.338345	3211.785171	0.001364
0.433600	22.351227	3212.211405	0.001364
0.433606	22.364111	3212.637338	0.001365
0.433611	22.376997	3213.062966	0.001365
0.433617	22.389885	3213.488289	0.001366
0.433622	22.402775	3213.913303	0.001367
0.433628	22.415667	3214.338006	0.001367
0.433633	22.428561	3214.762395	0.001368
0.433639	22.441457	3215.186469	0.001368
0.433644	22.454354	3215.610224	0.001369
0.433650	22.467253	3216.033658	0.001370
0.433656	22.480153	3216.456768	0.001370
0.433661	22.493055	3216.879553	0.001371
0.433667	22.505958	3217.302009	0.001371
0.433672	22.518863	3217.724134	0.001372
0.433678	22.531769	3218.145926	0.001373
0.433683	22.544675	3218.567383	0.001373
0.433689	22.557583	3218.988501	0.001374
0.433694	22.570492	3219.409278	0.001374
0.433700	22.583402	3219.829712	0.001375
0.433706	22.596313	3220.249800	0.001376
0.433711	22.609224	3220.669540	0.001376
0.433717	22.622136	3221.088929	0.001377
0.433722	22.635049	3221.507965	0.001377
0.433728	22.647962	3221.926645	0.001378
0.433733	22.660876	3222.344967	0.001379
0.433739	22.673790	3222.762928	0.001379
0.433744	22.686704	3223.180526	0.001380
0.433750	22.699618	3223.597758	0.001381
0.433756	22.712533	3224.014622	0.001381
0.433761	22.725447	3224.431116	0.001382
0.433767	22.738362	3224.847236	0.001382
0.433772	22.751276	3225.262980	0.001383
0.433778	22.764190	3225.678346	0.001384
0.433783	22.777104	3226.093331	0.001384
0.433789	22.790018	3226.507933	0.001385
0.433794	22.802931	3226.922149	0.001385
0.433800	22.815843	3227.335977	0.001386
0.433806	22.828755	3227.749414	0.001387
0.433811	22.841666	3228.162458	0.001387
0.433817	22.854576	3228.575106	0.001388
0.433822	22.867486	3228.987355	0.001388
0.433828	22.880394	3229.399204	0.001389
0.433833	22.893301	3229.810649	0.001390
0.433839	22.906207	3230.221688	0.001390
0.433844	22.919112	3230.632319	0.001391
0.433850	22.932016	3231.042539	0.001391
0.433856	22.944918	3231.452345	0.001392
0.433861	22.957819	3231.861735	0.001393
0.433867	22.970718	3232.270706	0.001393
0.433872	22.983616	3232.679257	0.001394
0.433878	22.996512	3233.087384	0.001394
0.433883	23.009406	3233.495084	0.001395
0.433889	23.022298	3233.902356	0.001396
0.433894	23.035188	3234.309197	0.001396
0.433900	23.048076	3234.715604	0.001397
0.433906	23.060962	3235.121575	0.001397
0.433911	23.073845	3235.527107	0.001398
0.433917	23.086727	3235.932197	0.001399
0.433922	23.099605	3236.336844	0.001399
0.433928	23.112481	3236.741044	0.001400
0.433933	23.125355	3237.144795	0.001401
0.433939	23.138226	3237.548095	0.001401
0.433944	23.151094	3237.950941	0.001402
0.433950	23.163959	3238.353330	0.001402
0.433956	23.176821	3238.755260	0.001403
0.433961	23.189681	3239.156728	0.001404
0.433967	23.202536	3239.557732	0.001404
0.433972	23.215389	3239.958270	0.001405
0.433978	23.228239	3240.358338	0.001405
0.433983	23.241084	3240.757934	0.001406
0.433989	23.253927	3241.157056	0.001407
0.433994	23.266766	3241.555701	0.001407
0.434000	23.279601	3241.953867	0.001408
0.434006	23.292432	3242.351551	0.001408
0.434011	23.305259	3242.748750	0.001409
0.434017	23.318083	3243.145462	0.001410
0.434022	23.330902	3243.541685	0.001410
0.434028	23.343717	3243.937416	0.001411
0.434033	23.356528	3244.332652	0.001411
0.434039	23.369335	3244.727390	0.001412
0.434044	23.382137	3245.121629	0.001413
0.434050	23.394934	3245.515366	0.001413
0.434056	23.407727	3245.908598	0.001414
0.434061	23.420515	3246.301322	0.001414
0.434067	23.433298	3246.693537	0.001415
0.434072	23.446077	3247.085239	0.001416
0.434078	23.458850	3247.476427	0.001416
0.434083	23.471618	3247.867097	0.001417
0.434089	23.484381	3248.257246	0.001417
0.434094	23.497139	3248.646874	0.001418
0.434100	23.509891	3249.035976	0.001419
0.434106	23.522638	3249.424550	0.001419
0.434111	23.535379	3249.812595	0.001420
0.434117	23.548115	3250.200107	0.001420
0.434122	23.560844	3250.587083	0.001421
0.434128	23.573568	3250.973522	0.001422
0.434133	23.586286	3251.359421	0.001422
0.434139	23.598998	3251.744776	0.001423
0.434144	23.611703	3252.129587	0.001423
0.434150	23.624402	3252.513849	0.001424
0.434156	23.637095	3252.897561	0.001425
0.434161	23.649782	3253.280721	0.001425
0.434167	23.662461	3253.663325	0.001426
0.434172	23.675135	3254.045371	0.001426
0.434178	23.687801	3254.426856	0.001427
0.434183	23.700460	3254.807779	0.001428
0.434189	23.713113	3255.188136	0.001428
0.434194	23.725758	3255.567925	0.001429
0.434200	23.738397	3255.947143	0.001429
0.434206	23.751028	3256.325789	0.001430
0.434211	23.763651	3256.703859	0.001431
0.434217	23.776268	3257.081350	0.001431
0.434222	23.788876	3257.458262	0.001432
0.434228	23.801477	3257.834590	0.001432
0.434233	23.814070	3258.210333	0.001433
0.434239	23.826655	3258.585487	0.001433
0.434244	23.839233	3258.960051	0.001434
0.434250	23.851802	3259.334022	0.001435
0.434256	23.864363	3259.707398	0.001435
0.434261	23.876916	3260.080175	0.001436
0.434267	23.889460	3260.452352	0.001436
0.434272	23.901996	3260.823926	0.001437
0.434278	23.914523	3261.194894	0.001438
0.434283	23.927042	3261.565254	0.001438
0.434289	23.939552	3261.935004	0.001439
0.434294	23.952053	3262.304141	0.001439
0.434300	23.964544	3262.672662	0.001440
0.434306	23.977027	3263.040565	0.001441
0.434311	23.989501	3263.407848	0.001441
0.434317	24.001965	3263.774508	0.001442
0.434322	24.014420	3264.140543	0.001442
0.434328	24.026865	3264.505950	0.001443
0.434333	24.039301	3264.870726	0.001444
0.434339	24.051727	3265.234870	0.001444
0.434344	24.064143	3265.598379	0.001445
0.434350	24.076549	3265.961250	0.001445
0.434356	24.088945	3266.323481	0.001446
0.434361	24.101332	3266.685069	0.001446
0.434367	24.113707	3267.046013	0.001447
0.434372	24.126073	3267.406308	0.001448
0.434378	24.138428	3267.765954	0.001448
0.434383	24.150772	3268.124948	0.001449
0.434389	24.163106	3268.483287	0.001449
0.434394	24.175429	3268.840969	0.001450
0.434400	24.187741	3269.197991	0.001450
0.434406	24.200042	3269.554351	0.001451
0.434411	24.212332	3269.910047	0.001452
0.434417	24.224610	3270.265076	0.001452
0.434422	24.236878	3270.619435	0.001453
0.434428	24.249134	3270.973123	0.001453
0.434433	24.261378	3271.326137	0.001454
0.434439	24.273611	3271.678474	0.001455
0.434444	24.285832	3272.030132	0.001455
0.434450	24.298042	3272.381109	0.001456
0.434456	24.310239	3272.731402	0.001456
0.434461	24.322424	3273.081010	0.001457
0.434467	24.334597	3273.429929	0.001457
0.434472	24.346758	3273.778156	0.001458
0.434478	24.358907	3274.125691	0.001459
0.434483	24.371042	3274.472530	0.001459
0.434489	24.383166	3274.818672	0.001460
0.434494	24.395276	3275.164113	0.001460
0.434500	24.407374	3275.508851	0.001461
0.434506	24.419459	3275.852884	0.001461
0.434511	24.431531	3276.196210	0.001462
0.434517	24.443590	3276.538826	0.001463
0.434522	24.455635	3276.880730	0.001463
0.434528	24.467667	3277.221920	0.001464
0.434533	24.479686	3277.562393	0.001464
0.434539	24.491691	3277.902147	0.001465
0.434544	24.503682	3278.241180	0.001465
0.434550	24.515660	3278.579489	0.001466
0.434556	24.527624	3278.917072	0.001467
0.434561	24.539573	3279.253927	0.001467
0.434567	24.551509	3279.590051	0.001468
0.434572	24.563430	3279.925443	0.001468
0.434578	24.575337	3280.260099	0.001469
0.434583	24.587229	3280.594018	0.001469
0.434589	24.599107	3280.927197	0.001470
0.434594	24.610971	3281.259634	0.001470
0.434600	24.622819	3281.591327	0.001471
0.434606	24.634653	3281.922273	0.001472
0.434611	24.646471	3282.252471	0.001472
0.434617	24.658275	3282.581918	0.001473
0.434622	24.670063	3282.910611	0.001473
0.434628	24.681836	3283.238549	0.001474
0.434633	24.693592	3283.565688	0.001474
0.434639	24.705331	3283.892031	0.001475
0.434644	24.717054	3284.217593	0.001475
0.434650	24.728761	3284.542379	0.001476
0.434656	24.740451	3284.866391	0.001477
0.434661	24.752125	3285.189628	0.001477
0.434667	24.763783	3285.512088	0.001478
0.434672	24.775425	3285.833769	0.001478
0.434678	24.787050	3286.154670	0.001479
0.434683	24.798658	3286.474788	0.001479
0.434689	24.810249	3286.794122	0.001480
0.434694	24.821824	3287.112668	0.001480
0.434700	24.833381	3287.430424	0.001481
0.434706	24.844922	3287.747389	0.001482
0.434711	24.856445	3288.063560	0.001482
0.434717	24.867951	3288.378935	0.001483
0.434722	24.879440	3288.693512	0.001483
0.434728	24.890911	3289.007288	0.001484
0.434733	24.902364	3289.320262	0.001484
0.434739	24.913799	3289.632430	0.001485
0.434744	24.925217	3289.943792	0.001485
0.434750	24.936616	3290.254344	0.001486
0.434756	24.947998	3290.564085	0.001486
0.434761	24.959361	3290.873012	0.001487
0.434767	24.970706	3291.181124	0.001487
0.434772	24.982032	3291.488417	0.001488
0.434778	24.993340	3291.794891	0.001489
0.434783	25.004628	3292.100542	0.001489
0.434789	25.015899	3292.405369	0.001490
0.434794	25.027150	3292.709369	0.001490
0.434800	25.038382	3293.012541	0.001491
0.434806	25.049595	3293.314882	0.001491
0.434811	25.060788	3293.616390	0.001492
0.434817	25.071962	3293.917064	0.001492
0.434822	25.083117	3294.216900	0.001493
0.434828	25.094252	3294.515897	0.001493
0.434833	25.105367	3294.814053	0.001494
0.434839	25.116462	3295.111366	0.001494
0.434844	25.127538	3295.407833	0.001495
0.434850	25.138593	3295.703453	0.001495
0.434856	25.149628	3295.998224	0.001496
0.434861	25.160642	3296.292143	0.001496
0.434867	25.171636	3296.585208	0.001497
0.434872	25.182610	3296.877418	0.001497
0.434878	25.193563	3297.168770	0.001498
0.434883	25.204495	3297.459263	0.001499
0.434889	25.215406	3297.748894	0.001499
0.434894	25.226296	3298.037662	0.001500
0.434900	25.237165	3298.325564	0.001500
0.434906	25.248012	3298.612598	0.001501
0.434911	25.258838	3298.898763	0.001501
0.434917	25.269643	3299.184057	0.001502
0.434922	25.280426	3299.468477	0.001502
0.434928	25.291187	3299.752021	0.001503
0.434933	25.301926	3300.034689	0.001503
0.434939	25.312644	3300.316477	0.001504
0.434944	25.323339	3300.597383	0.001504
0.434950	25.334012	3300.877407	0.001505
0.434956	25.344663	3301.156546	0.001505
0.434961	25.355291	3301.434797	0.001506
0.434967	25.365897	3301.712160	0.001506
0.434972	25.376480	3301.988633	0.001507
0.434978	25.387040	3302.264212	0.001507
0.434983	25.397577	3302.538898	0.001508
0.434989	25.408091	3302.812687	0.001508
0.434994	25.418582	3303.085578	0.001509
0.435000	25.429050	3303.357569	0.001509
0.435006	25.439494	3303.628658	0.001510
0.435011	25.449915	3303.898844	0.001510
0.435017	25.460312	3304.168124	0.001511
0.435022	25.470686	3304.436497	0.001511
0.435028	25.481035	3304.703961	0.001512
0.435033	25.491361	3304.970514	0.001512
0.435039	25.501662	3305.236155	0.001513
0.435044	25.511940	3305.500881	0.001513
0.435050	25.522193	3305.764692	0.001514
0.435056	25.532421	3306.027584	0.001514
0.435061	25.542625	3306.289558	0.001515
0.435067	25.552804	3306.550609	0.001515
0.435072	25.562959	3306.810738	0.001516
0.435078	25.573088	3307.069943	0.001516
0.435083	25.583193	3307.328221	0.001516
0.435089	25.593272	3307.585571	0.001517
0.435094	25.603326	3307.841991	0.001517
0.435100	25.613355	3308.097480	0.001518
0.435106	25.623358	3308.352035	0.001518
0.435111	25.633336	3308.605657	0.001519
0.435117	25.643287	3308.858342	0.001519
0.435122	25.653213	3309.110088	0.001520
0.435128	25.663113	3309.360896	0.001520
0.435133	25.672987	3309.610762	0.001521
0.435139	25.682835	3309.859686	0.001521
0.435144	25.692657	3310.107665	0.001522
0.435150	25.702452	3310.354699	0.001522
0.435156	25.712220	3310.600785	0.001523
0.435161	25.721962	3310.845922	0.001523
0.435167	25.731677	3311.090109	0.001524
0.435172	25.741365	3311.333343	0.001524
0.435178	25.751026	3311.575624	0.001524
0.435183	25.760660	3311.816950	0.001525
0.435189	25.770266	3312.057320	0.001525
0.435194	25.779846	3312.296731	0.001526
0.435200	25.789398	3312.535183	0.001526
0.435206	25.798922	3312.772674	0.001527
0.435211	25.808418	3313.009203	0.001527
0.435217	25.817887	3313.244768	0.001528
0.435222	25.827328	3313.479367	0.001528
0.435228	25.836741	3313.713000	0.001529
0.435233	25.846125	3313.945665	0.001529
0.435239	25.855481	3314.177360	0.001529
0.435244	25.864809	3314.408088	0.001530
0.435250	25.874109	3314.637851	0.001530
0.435256	25.883380	3314.866648	0.001531
0.435261	25.892623	3315.094479	0.001531
0.435267	25.901838	3315.321344	0.001532
0.435272	25.911024	3315.547242	0.001532
0.435278	25.920181	3315.772172	0.001533
0.435283	25.929310	3315.996133	0.001533
0.435289	25.938410	3316.219124	0.001533
0.435294	25.947481	3316.441143	0.001534
0.435300	25.956522	3316.662190	0.001534
0.435306	25.965535	3316.882263	0.001535
0.435311	25.974518	3317.101362	0.001535
0.435317	25.983472	3317.319484	0.001536
0.435322	25.992397	3317.536630	0.001536
0.435328	26.001291	3317.752798	0.001536
0.435333	26.010157	3317.967987	0.001537
0.435339	26.018992	3318.182196	0.001537
0.435344	26.027797	3318.395424	0.001538
0.435350	26.036573	3318.607670	0.001538
0.435356	26.045318	3318.818933	0.001539
0.435361	26.054033	3319.029212	0.001539
0.435367	26.062718	3319.238506	0.001539
0.435372	26.071372	3319.446814	0.001540
0.435378	26.079996	3319.654135	0.001540
0.435383	26.088589	3319.860468	0.001541
0.435389	26.097151	3320.065813	0.001541
0.435394	26.105683	3320.270168	0.001541
0.435400	26.114183	3320.473532	0.001542
0.435406	26.122653	3320.675905	0.001542
0.435411	26.131091	3320.877286	0.001543
0.435417	26.139498	3321.077674	0.001543
0.435422	26.147874	3321.277068	0.001543
0.435428	26.156218	3321.475467	0.001544
0.435433	26.164530	3321.672871	0.001544
0.435439	26.172811	3321.869279	0.001545
0.435444	26.181061	3322.064690	0.001545
0.435450	26.189278	3322.259103	0.001545
0.435456	26.197463	3322.452518	0.001546
0.435461	26.205617	3322.644934	0.001546
0.435467	26.213738	3322.836350	0.001547
0.435472	26.221827	3323.026765	0.001547
0.435478	26.229883	3323.216180	0.001547
0.435483	26.237907	3323.404593	0.001548
0.435489	26.245899	3323.592003	0.001548
0.435494	26.253858	3323.778411	0.001549
0.435500	26.261784	3323.963815	0.001549
0.435506	26.269677	3324.148216	0.001549
0.435511	26.277537	3324.331611	0.001550
0.435517	26.285365	3324.514002	0.001550
0.435522	26.293159	3324.695386	0.001550
0.435528	26.300919	3324.875765	0.001551
0.435533	26.308647	3325.055137	0.001551
0.435539	26.316341	3325.233503	0.001552
0.435544	26.324002	3325.410860	0.001552
0.435550	26.331629	3325.587210	0.001552
0.435556	26.339222	3325.762551	0.001553
0.435561	26.346781	3325.936884	0.001553
0.435567	26.354307	3326.110208	0.001553
0.435572	26.361798	3326.282520	0.001554
0.435578	26.369255	3326.453811	0.001554
0.435583	26.376677	3326.624071	0.001554
0.435589	26.384063	3326.793287	0.001555
0.435594	26.391412	3326.961445	0.001555
0.435600	26.398725	3327.128528	0.001556
0.435606	26.405999	3327.294520	0.001556
0.435611	26.413235	3327.459406	0.001556
0.435617	26.420431	3327.623168	0.001557
0.435622	26.427586	3327.785789	0.001557
0.435628	26.434700	3327.947253	0.001557
0.435633	26.441773	3328.107542	0.001558
0.435639	26.448802	3328.266639	0.001558
0.435644	26.455787	3328.424528	0.001558
0.435650	26.462727	3328.581190	0.001559
0.435656	26.469622	3328.736610	0.001559
0.435661	26.476471	3328.890769	0.001559
0.435667	26.483272	3329.043652	0.001560
0.435672	26.490026	3329.195241	0.001560
0.435678	26.496730	3329.345519	0.001560
0.435683	26.503384	3329.494470	0.001561
0.435689	26.509988	3329.642078	0.001561
0.435694	26.516540	3329.788324	0.001561
0.435700	26.523039	3329.933193	0.001562
0.435706	26.529485	3330.076668	0.001562
0.435711	26.535877	3330.218733	0.001562
0.435717	26.542214	3330.359371	0.001562
0.435722	26.548495	3330.498566	0.001563
0.435728	26.554719	3330.636302	0.001563
0.435733	26.560885	3330.772561	0.001563
0.435739	26.566993	3330.907329	0.001564
0.435744	26.573041	3331.040588	0.001564
0.435750	26.579029	3331.172324	0.001564
0.435756	26.584956	3331.302519	0.001565
0.435761	26.590820	3331.431157	0.001565
0.435767	26.596621	3331.558224	0.001565
0.435772	26.602359	3331.683702	0.001565
0.435778	26.608031	3331.807576	0.001566
0.435783	26.613638	3331.929830	0.001566
0.435789	26.619178	3332.050449	0.001566
0.435794	26.624651	3332.169416	0.001566
0.435800	26.630055	3332.286717	0.001567
0.435806	26.635389	3332.402334	0.001567
0.435811	26.640654	3332.516253	0.001567
0.435817	26.645847	3332.628459	0.001567
0.435822	26.650968	3332.738934	0.001568
0.435828	26.656016	3332.847665	0.001568
0.435833	26.660990	3332.954635	0.001568
0.435839	26.665889	3333.059829	0.001568
0.435844	26.670712	3333.163232	0.001569
0.435850	26.675459	3333.264828	0.001569
0.435856	26.680127	3333.364601	0.001569
0.435861	26.684717	3333.462536	0.001569
0.435867	26.689227	3333.558618	0.001570
0.435872	26.693657	3333.652830	0.001570
0.435878	26.698005	3333.745159	0.001570
0.435883	26.702270	3333.835587	0.001570
0.435889	26.706452	3333.924100	0.001570
0.435894	26.710549	3334.010681	0.001571
0.435900	26.714560	3334.095316	0.001571
0.435906	26.718485	3334.177987	0.001571
0.435911	26.722322	3334.258681	0.001571
0.435917	26.726071	3334.337379	0.001571
0.435922	26.729730	3334.414067	0.001572
0.435928	26.733298	3334.488729	0.001572
0.435933	26.736774	3334.561347	0.001572
0.435939	26.740157	3334.631906	0.001572
0.435944	26.743446	3334.700388	0.001572
0.435950	26.746640	3334.766778	0.001572
0.435956	26.749738	3334.831057	0.001573
0.435961	26.752738	3334.893209	0.001573
0.435967	26.755640	3334.953215	0.001573
0.435972	26.758441	3335.011059	0.001573
0.435978	26.761142	3335.066721	0.001573
0.435983	26.763740	3335.120182	0.001573
0.435989	26.766235	3335.171425	0.001573
0.435994	26.768625	3335.220429	0.001573
0.436000	26.770908	3335.267173	0.001574
0.436006	26.773084	3335.311637	0.001574
0.436011	26.775151	3335.353800	0.001574
0.436017	26.777107	3335.393639	0.001574
0.436022	26.778951	3335.431131	0.001574
0.436028	26.780682	3335.466251	0.001574
0.436033	26.782297	3335.498975	0.001574
0.436039	26.783795	3335.529275	0.001574
0.436044	26.785174	3335.557124	0.001574
0.436050	26.786433	3335.582492	0.001574
0.436056	26.787569	3335.605346	0.001574
0.436061	26.788580	3335.625653	0.001574
0.436067	26.789464	3335.643377	0.001575
0.436072	26.790218	3335.658476	0.001575
0.436078	26.790840	3335.670907	0.001575
0.436083	26.791327	3335.680620	0.001575
0.436089	26.791675	3335.687559	0.001575
0.436094	26.791881	3335.691658	0.001575
0.436100	26.791940	3335.692831	0.001575
0.436106	26.792034	3335.694693	0.001575
0.436111	26.791543	3335.681284	0.001575
0.436117	26.792045	3335.691207	0.001575
0.436122	26.791034	3335.663620	0.001575
0.436128	26.790764	3335.656246	0.001575
0.436133	26.790055	3335.636887	0.001575
0.436139	26.789395	3335.618886	0.001575
0.436144	26.788599	3335.597152	0.001574
0.436150	26.787698	3335.572581	0.001574
0.436156	26.786691	3335.545090	0.001574
0.436161	26.785577	3335.514679	0.001574
0.436167	26.784356	3335.481348	0.001574
0.436172	26.783028	3335.445101	0.001574
0.436178	26.781593	3335.405940	0.001574
0.436183	26.780052	3335.363870	0.001574
0.436189	26.778404	3335.318895	0.001574
0.436194	26.776651	3335.271020	0.001574
0.436200	26.774791	3335.220252	0.001574
0.436206	26.772826	3335.166597	0.001574
0.436211	26.770756	3335.110064	0.001574
0.436217	26.768580	3335.050660	0.001574
0.436222	26.766300	3334.988394	0.001573
0.436228	26.763916	3334.923278	0.001573
0.436233	26.761428	3334.855321	0.001573
0.436239	26.758836	3334.784535	0.001573
0.436244	26.756142	3334.710933	0.001573
0.436250	26.753345	3334.634528	0.001573
0.436256	26.750447	3334.555333	0.001573
0.436261	26.747447	3334.473365	0.001573
0.436267	26.744346	3334.388639	0.001572
0.436272	26.741146	3334.301171	0.001572
0.436278	26.737846	3334.210979	0.001572
0.436283	26.734447	3334.118082	0.001572
0.436289	26.730951	3334.022498	0.001572
0.436294	26.727358	3333.924249	0.001572
0.436300	26.723668	3333.823355	0.001572
0.436306	26.719882	3333.719839	0.001571
0.436311	26.716002	3333.613722	0.001571
0.436317	26.712029	3333.505030	0.001571
0.436322	26.707962	3333.393787	0.001571
0.436328	26.703804	3333.280019	0.001571
0.436333	26.699555	3333.163752	0.001570
0.436339	26.695216	3333.045014	0.001570
0.436344	26.690789	3332.923833	0.001570
0.436350	26.686274	3332.800239	0.001570
0.436356	26.681672	3332.674263	0.001570
0.436361	26.676985	3332.545935	0.001569
0.436367	26.672215	3332.415288	0.001569
0.436372	26.667361	3332.282355	0.001569
0.436378	26.662426	3332.147170	0.001569
0.436383	26.657411	3332.009768	0.001568
0.436389	26.652317	3331.870185	0.001568
0.436394	26.647146	3331.728458	0.001568
0.436400	26.641898	3331.584625	0.001568
0.436406	26.636576	3331.438724	0.001568
0.436411	26.631181	3331.290795	0.001567
0.436417	26.625714	3331.140878	0.001567
0.436422	26.620178	3330.989016	0.001567
0.436428	26.614572	3330.835249	0.001566
0.436433	26.608900	3330.679622	0.001566
0.436439	26.603163	3330.522177	0.001566
0.436444	26.597362	3330.362960	0.001566
0.436450	26.591499	3330.202017	0.001565
0.436456	26.585576	3330.039394	0.001565
0.436461	26.579595	3329.875138	0.001565
0.436467	26.573557	3329.709297	0.001565
0.436472	26.567464	3329.541919	0.001564
0.436478	26.561318	3329.373056	0.001564
0.436483	26.555121	3329.202755	0.001564
0.436489	26.548875	3329.031070	0.001563
0.436494	26.542582	3328.858050	0.001563
0.436500	26.536243	3328.683749	0.001563
0.436506	26.529860	3328.508220	0.001563
0.436511	26.523436	3328.331515	0.001562
0.436517	26.516973	3328.153690	0.001562
0.436522	26.510472	3327.974799	0.001562
0.436528	26.503936	3327.794897	0.001561
0.436533	26.497366	3327.614039	0.001561
0.436539	26.490765	3327.432284	0.001561
0.436544	26.484135	3327.249686	0.001560
0.436550	26.477477	3327.066303	0.001560
0.436556	26.470795	3326.882193	0.001560
0.436561	26.464089	3326.697414	0.001560
0.436567	26.457363	3326.512024	0.001559
0.436572	26.450618	3326.326082	0.001559
0.436578	26.443857	3326.139646	0.001559
