time [s]	crank-angle [deg]	mass flow [kg/s]	enthalpy flow [J/s]	throat area [cm²]
0.402783	230.100000	-0.035279	-141953.405321	9.922465
0.402789	230.200000	-0.035376	-142339.176865	9.928084
0.402794	230.300000	-0.035472	-142725.309526	9.933677
0.402800	230.400000	-0.035569	-143111.803646	9.939246
0.402806	230.500000	-0.035665	-143498.659568	9.944790
0.402811	230.600000	-0.035762	-143885.877626	9.950309
0.402817	230.700000	-0.035859	-144273.458153	9.955804
0.402822	230.800000	-0.035955	-144661.401478	9.961274
0.402828	230.900000	-0.036052	-145049.707923	9.966719
0.402833	231.000000	-0.036149	-145438.377812	9.972139
0.402839	231.100000	-0.036246	-145827.411459	9.977534
0.402844	231.200000	-0.036344	-146216.809177	9.982905
0.402850	231.300000	-0.036441	-146606.571274	9.988251
0.402856	231.400000	-0.036538	-146996.698056	9.993572
0.402861	231.500000	-0.036636	-147387.189823	9.998868
0.402867	231.600000	-0.036733	-147778.046870	10.004139
0.402872	231.700000	-0.036831	-148169.269490	10.009386
0.402878	231.800000	-0.036929	-148560.857972	10.014608
0.402883	231.900000	-0.037026	-148952.812598	10.019805
0.402889	232.000000	-0.037124	-149345.133649	10.024977
0.402894	232.100000	-0.037222	-149737.821401	10.030124
0.402900	232.200000	-0.037320	-150130.876123	10.035247
0.402906	232.300000	-0.037419	-150524.298085	10.040344
0.402911	232.400000	-0.037517	-150918.087548	10.045417
0.402917	232.500000	-0.037615	-151312.244771	10.050465
0.402922	232.600000	-0.037714	-151706.770008	10.055488
0.402928	232.700000	-0.037812	-152101.663509	10.060486
0.402933	232.800000	-0.037911	-152496.925520	10.065459
0.402939	232.900000	-0.038009	-152892.556282	10.070408
0.402944	233.000000	-0.038108	-153288.556031	10.075331
0.402950	233.100000	-0.038207	-153684.925000	10.080230
0.402956	233.200000	-0.038306	-154081.663416	10.085104
0.402961	233.300000	-0.038405	-154478.771504	10.089953
0.402967	233.400000	-0.038504	-154876.249482	10.094776
0.402972	233.500000	-0.038603	-155274.097564	10.099575
0.402978	233.600000	-0.038703	-155672.315960	10.104350
0.402983	233.700000	-0.038802	-156070.904876	10.109099
0.402989	233.800000	-0.038901	-156469.864512	10.113823
0.402994	233.900000	-0.039001	-156869.195065	10.118522
0.403000	234.000000	-0.039101	-157268.896725	10.123197
0.403006	234.100000	-0.039200	-157668.969679	10.127846
0.403011	234.200000	-0.039300	-158069.414110	10.132471
0.403017	234.300000	-0.039400	-158470.230196	10.137070
0.403022	234.400000	-0.039500	-158871.418107	10.141645
0.403028	234.500000	-0.039600	-159272.978013	10.146195
0.403033	234.600000	-0.039700	-159674.910077	10.150719
0.403039	234.700000	-0.039801	-160077.214456	10.155219
0.403044	234.800000	-0.039901	-160479.891305	10.159694
0.403050	234.900000	-0.040001	-160882.940772	10.164144
0.403056	235.000000	-0.040102	-161286.363001	10.168568
0.403061	235.100000	-0.040203	-161690.158130	10.172968
0.403067	235.200000	-0.040303	-162094.326293	10.177343
0.403072	235.300000	-0.040404	-162498.867619	10.181693
0.403078	235.400000	-0.040505	-162903.782233	10.186018
0.403083	235.500000	-0.040606	-163309.070253	10.190318
0.403089	235.600000	-0.040707	-163714.731792	10.194593
0.403094	235.700000	-0.040808	-164120.766961	10.198842
0.403100	235.800000	-0.040909	-164527.175862	10.203067
0.403106	235.900000	-0.041011	-164933.958594	10.207267
0.403111	236.000000	-0.041112	-165341.115251	10.211442
0.403117	236.100000	-0.041214	-165748.645920	10.215592
0.403122	236.200000	-0.041315	-166156.550686	10.219716
0.403128	236.300000	-0.041417	-166564.829626	10.223816
0.403133	236.400000	-0.041519	-166973.482813	10.227891
0.403139	236.500000	-0.041621	-167382.510313	10.231941
0.403144	236.600000	-0.041723	-167791.912191	10.235965
0.403150	236.700000	-0.041825	-168201.688501	10.239965
0.403156	236.800000	-0.041927	-168611.839295	10.243939
0.403161	236.900000	-0.042029	-169022.364620	10.247889
0.403167	237.000000	-0.042131	-169433.264517	10.251813
0.403172	237.100000	-0.042234	-169844.539020	10.255713
0.403178	237.200000	-0.042336	-170256.188159	10.259587
0.403183	237.300000	-0.042439	-170668.211958	10.263436
0.403189	237.400000	-0.042541	-171080.610438	10.267260
0.403194	237.500000	-0.042644	-171493.383610	10.271059
0.403200	237.600000	-0.042747	-171906.531481	10.274833
0.403206	237.700000	-0.042850	-172320.054056	10.278582
0.403211	237.800000	-0.042953	-172733.951330	10.282306
0.403217	237.900000	-0.043056	-173148.223293	10.286005
0.403222	238.000000	-0.043159	-173562.869932	10.289678
0.403228	238.100000	-0.043262	-173977.891224	10.293327
0.403233	238.200000	-0.043366	-174393.287145	10.296950
0.403239	238.300000	-0.043469	-174809.057663	10.300549
0.403244	238.400000	-0.043573	-175225.202738	10.304122
0.403250	238.500000	-0.043676	-175641.722328	10.307670
0.403256	238.600000	-0.043780	-176058.616384	10.311193
0.403261	238.700000	-0.043884	-176475.884850	10.314691
0.403267	238.800000	-0.043988	-176893.527664	10.318164
0.403272	238.900000	-0.044092	-177311.544760	10.321611
0.403278	239.000000	-0.044196	-177729.936064	10.325034
0.403283	239.100000	-0.044300	-178148.701498	10.328431
0.403289	239.200000	-0.044404	-178567.840976	10.331804
0.403294	239.300000	-0.044508	-178987.354407	10.335151
0.403300	239.400000	-0.044613	-179407.241695	10.338473
0.403306	239.500000	-0.044717	-179827.502734	10.341770
0.403311	239.600000	-0.044822	-180248.137417	10.345041
0.403317	239.700000	-0.044926	-180669.145628	10.348288
0.403322	239.800000	-0.045031	-181090.527244	10.351509
0.403328	239.900000	-0.045136	-181512.282138	10.354706
0.403333	240.000000	-0.045241	-181934.410175	10.357877
0.403339	240.100000	-0.045346	-182356.911216	10.361023
0.403344	240.200000	-0.045451	-182779.785112	10.364144
0.403350	240.300000	-0.045556	-183203.031711	10.367239
0.403356	240.400000	-0.045662	-183626.650854	10.370310
0.403361	240.500000	-0.045767	-184050.642374	10.373355
0.403367	240.600000	-0.045872	-184475.006099	10.376375
0.403372	240.700000	-0.045978	-184899.741850	10.379370
0.403378	240.800000	-0.046083	-185324.849443	10.382340
0.403383	240.900000	-0.046189	-185750.328684	10.385285
0.403389	241.000000	-0.046295	-186176.179376	10.388204
0.403394	241.100000	-0.046401	-186602.401313	10.391098
0.403400	241.200000	-0.046507	-187028.994285	10.393967
0.403406	241.300000	-0.046613	-187455.958073	10.396811
0.403411	241.400000	-0.046719	-187883.292451	10.399630
0.403417	241.500000	-0.046825	-188310.997190	10.402423
0.403422	241.600000	-0.046931	-188739.072049	10.405192
0.403428	241.700000	-0.047038	-189167.516784	10.407935
0.403433	241.800000	-0.047144	-189596.331143	10.410653
0.403439	241.900000	-0.047251	-190025.514868	10.413345
0.403444	242.000000	-0.047357	-190455.067693	10.416013
0.403450	242.100000	-0.047464	-190884.989345	10.418655
0.403456	242.200000	-0.047571	-191315.279545	10.421272
0.403461	242.300000	-0.047678	-191745.938007	10.423864
0.403467	242.400000	-0.047785	-192176.964437	10.426431
0.403472	242.500000	-0.047892	-192608.358535	10.428972
0.403478	242.600000	-0.047999	-193040.119994	10.431488
0.403483	242.700000	-0.048106	-193472.248499	10.433979
0.403489	242.800000	-0.048213	-193904.743728	10.436445
0.403494	242.900000	-0.048321	-194337.605354	10.438886
0.403500	243.000000	-0.048428	-194770.833039	10.441301
0.403506	243.100000	-0.048536	-195204.426441	10.443691
0.403511	243.200000	-0.048643	-195638.385209	10.446056
0.403517	243.300000	-0.048751	-196072.708987	10.448396
0.403522	243.400000	-0.048859	-196507.397408	10.450710
0.403528	243.500000	-0.048967	-196942.450100	10.452999
0.403533	243.600000	-0.049075	-197377.866685	10.455263
0.403539	243.700000	-0.049183	-197813.646774	10.457502
0.403544	243.800000	-0.049291	-198249.789973	10.459715
0.403550	243.900000	-0.049399	-198686.295881	10.461903
0.403556	244.000000	-0.049508	-199123.164087	10.464066
0.403561	244.100000	-0.049616	-199560.394175	10.466204
0.403567	244.200000	-0.049724	-199997.985720	10.468317
0.403572	244.300000	-0.049833	-200435.938290	10.470404
0.403578	244.400000	-0.049942	-200874.251445	10.472466
0.403583	244.500000	-0.050050	-201312.924736	10.474502
0.403589	244.600000	-0.050159	-201751.957710	10.476514
0.403594	244.700000	-0.050268	-202191.349904	10.478500
0.403600	244.800000	-0.050377	-202631.100845	10.480461
0.403606	244.900000	-0.050486	-203071.210056	10.482397
0.403611	245.000000	-0.050595	-203511.677050	10.484307
0.403617	245.100000	-0.050704	-203952.501332	10.486192
0.403622	245.200000	-0.050813	-204393.682402	10.488052
0.403628	245.300000	-0.050923	-204835.219747	10.489887
0.403633	245.400000	-0.051032	-205277.112851	10.491696
0.403639	245.500000	-0.051142	-205719.361187	10.493480
0.403644	245.600000	-0.051251	-206161.964220	10.495239
0.403650	245.700000	-0.051361	-206604.921409	10.496972
0.403656	245.800000	-0.051471	-207048.232202	10.498680
0.403661	245.900000	-0.051581	-207491.896042	10.500363
0.403667	246.000000	-0.051691	-207935.912360	10.502021
0.403672	246.100000	-0.051800	-208380.280583	10.503653
0.403678	246.200000	-0.051911	-208825.000127	10.505261
0.403683	246.300000	-0.052021	-209270.070400	10.506842
0.403689	246.400000	-0.052131	-209715.490802	10.508399
0.403694	246.500000	-0.052241	-210161.260724	10.509930
0.403700	246.600000	-0.052352	-210607.379551	10.511436
0.403706	246.700000	-0.052462	-211053.846656	10.512917
0.403711	246.800000	-0.052573	-211500.661407	10.514372
0.403717	246.900000	-0.052683	-211947.823160	10.515802
0.403722	247.000000	-0.052794	-212395.331265	10.517207
0.403728	247.100000	-0.052905	-212843.185063	10.518587
0.403733	247.200000	-0.053015	-213291.383886	10.519941
0.403739	247.300000	-0.053126	-213739.927056	10.521270
0.403744	247.400000	-0.053237	-214188.813889	10.522574
0.403750	247.500000	-0.053348	-214638.043691	10.523852
0.403756	247.600000	-0.053460	-215087.615758	10.525105
0.403761	247.700000	-0.053571	-215537.529379	10.526333
0.403767	247.800000	-0.053682	-215987.783833	10.527535
0.403772	247.900000	-0.053793	-216438.378392	10.528712
0.403778	248.000000	-0.053905	-216889.312315	10.529864
0.403783	248.100000	-0.054016	-217340.584857	10.530991
0.403789	248.200000	-0.054128	-217792.195261	10.532092
0.403794	248.300000	-0.054240	-218244.142762	10.533168
0.403800	248.400000	-0.054351	-218696.426585	10.534219
0.403806	248.500000	-0.054463	-219149.045947	10.535244
0.403811	248.600000	-0.054575	-219602.000054	10.536244
0.403817	248.700000	-0.054687	-220055.288106	10.537219
0.403822	248.800000	-0.054799	-220508.909291	10.538168
0.403828	248.900000	-0.054911	-220962.862789	10.539092
0.403833	249.000000	-0.055023	-221417.147770	10.539991
0.403839	249.100000	-0.055136	-221871.763395	10.540865
0.403844	249.200000	-0.055248	-222326.708816	10.541713
0.403850	249.300000	-0.055360	-222781.983174	10.542536
0.403856	249.400000	-0.055473	-223237.585604	10.543333
0.403861	249.500000	-0.055585	-223693.515228	10.544106
0.403867	249.600000	-0.055698	-224149.771159	10.544852
0.403872	249.700000	-0.055811	-224606.352503	10.545574
0.403878	249.800000	-0.055923	-225063.258354	10.546270
0.403883	249.900000	-0.056036	-225520.487797	10.546941
0.403889	250.000000	-0.056149	-225978.039906	10.547587
0.403894	250.100000	-0.056262	-226435.913747	10.548207
0.403900	250.200000	-0.056375	-226894.108378	10.548802
0.403906	250.300000	-0.056488	-227352.622842	10.549372
0.403911	250.400000	-0.056601	-227811.456177	10.549917
0.403917	250.500000	-0.056715	-228270.607409	10.550436
0.403922	250.600000	-0.056828	-228730.075554	10.550929
0.403928	250.700000	-0.056941	-229189.859618	10.551398
0.403933	250.800000	-0.057055	-229649.958598	10.551841
0.403939	250.900000	-0.057168	-230110.371480	10.552259
0.403944	251.000000	-0.057282	-230571.097241	10.552651
0.403950	251.100000	-0.057395	-231032.134846	10.553018
0.403956	251.200000	-0.057509	-231493.483253	10.553360
0.403961	251.300000	-0.057623	-231955.141406	10.553677
0.403967	251.400000	-0.057737	-232417.108240	10.553968
0.403972	251.500000	-0.057851	-232879.382683	10.554234
0.403978	251.600000	-0.057965	-233341.963647	10.554474
0.403983	251.700000	-0.058079	-233804.850039	10.554690
0.403989	251.800000	-0.058193	-234268.040752	10.554880
0.403994	251.900000	-0.058307	-234731.534670	10.555044
0.404000	252.000000	-0.058421	-235195.330667	10.555183
0.404006	252.100000	-0.058535	-235659.427605	10.555297
0.404011	252.200000	-0.058650	-236123.824336	10.555386
0.404017	252.300000	-0.058764	-236588.519702	10.555449
0.404022	252.400000	-0.058879	-237053.512534	10.555487
0.404028	252.500000	-0.058993	-237518.801653	10.555500
0.404033	252.600000	-0.059108	-237984.385868	10.555487
0.404039	252.700000	-0.059223	-238450.263977	10.555449
0.404044	252.800000	-0.059337	-238916.434770	10.555386
0.404050	252.900000	-0.059452	-239382.897022	10.555297
0.404056	253.000000	-0.059567	-239849.649501	10.555183
0.404061	253.100000	-0.059682	-240316.690962	10.555044
0.404067	253.200000	-0.059797	-240784.020148	10.554880
0.404072	253.300000	-0.059912	-241251.635795	10.554690
0.404078	253.400000	-0.060027	-241719.536622	10.554474
0.404083	253.500000	-0.060142	-242187.721344	10.554234
0.404089	253.600000	-0.060257	-242656.188657	10.553968
0.404094	253.700000	-0.060373	-243124.937254	10.553677
0.404100	253.800000	-0.060488	-243593.965810	10.553360
0.404106	253.900000	-0.060603	-244063.272992	10.553018
0.404111	254.000000	-0.060719	-244532.857456	10.552651
0.404117	254.100000	-0.060834	-245002.717845	10.552259
0.404122	254.200000	-0.060950	-245472.852791	10.551841
0.404128	254.300000	-0.061065	-245943.260916	10.551398
0.404133	254.400000	-0.061181	-246413.940830	10.550929
0.404139	254.500000	-0.061297	-246884.891128	10.550436
0.404144	254.600000	-0.061412	-247356.110400	10.549917
0.404150	254.700000	-0.061528	-247827.597219	10.549372
0.404156	254.800000	-0.061644	-248299.350149	10.548802
0.404161	254.900000	-0.061760	-248771.367740	10.548207
0.404167	255.000000	-0.061876	-249243.648533	10.547587
0.404172	255.100000	-0.061992	-249716.191056	10.546941
0.404178	255.200000	-0.062108	-250188.993825	10.546270
0.404183	255.300000	-0.062224	-250662.055345	10.545574
0.404189	255.400000	-0.062341	-251135.374107	10.544852
0.404194	255.500000	-0.062457	-251608.948592	10.544106
0.404200	255.600000	-0.062573	-252082.777270	10.543333
0.404206	255.700000	-0.062690	-252556.858595	10.542536
0.404211	255.800000	-0.062806	-253031.191014	10.541713
0.404217	255.900000	-0.062922	-253505.772957	10.540865
0.404222	256.000000	-0.063039	-253980.602846	10.539991
0.404228	256.100000	-0.063155	-254455.679087	10.539092
0.404233	256.200000	-0.063272	-254931.000078	10.538168
0.404239	256.300000	-0.063389	-255406.564201	10.537219
0.404244	256.400000	-0.063505	-255882.369828	10.536244
0.404250	256.500000	-0.063622	-256358.415316	10.535244
0.404256	256.600000	-0.063739	-256834.699013	10.534219
0.404261	256.700000	-0.063856	-257311.219252	10.533168
0.404267	256.800000	-0.063973	-257787.974354	10.532092
0.404272	256.900000	-0.064090	-258264.962630	10.530991
0.404278	257.000000	-0.064207	-258742.182373	10.529864
0.404283	257.100000	-0.064324	-259219.631869	10.528712
0.404289	257.200000	-0.064441	-259697.309388	10.527535
0.404294	257.300000	-0.064558	-260175.213188	10.526333
0.404300	257.400000	-0.064675	-260653.341515	10.525105
0.404306	257.500000	-0.064792	-261131.692600	10.523852
0.404311	257.600000	-0.064909	-261610.264665	10.522574
0.404317	257.700000	-0.065027	-262089.055916	10.521270
0.404322	257.800000	-0.065144	-262568.064546	10.519941
0.404328	257.900000	-0.065261	-263047.288737	10.518587
0.404333	258.000000	-0.065379	-263526.726656	10.517207
0.404339	258.100000	-0.065496	-264006.376458	10.515802
0.404344	258.200000	-0.065614	-264486.236285	10.514372
0.404350	258.300000	-0.065731	-264966.304266	10.512917
0.404356	258.400000	-0.065849	-265446.578515	10.511436
0.404361	258.500000	-0.065966	-265927.057135	10.509930
0.404367	258.600000	-0.066084	-266407.738215	10.508399
0.404372	258.700000	-0.066201	-266888.619829	10.506842
0.404378	258.800000	-0.066319	-267369.700041	10.505261
0.404383	258.900000	-0.066437	-267850.976898	10.503653
0.404389	259.000000	-0.066555	-268332.448435	10.502021
0.404394	259.100000	-0.066672	-268814.112675	10.500363
0.404400	259.200000	-0.066790	-269295.967625	10.498680
0.404406	259.300000	-0.066908	-269778.011280	10.496972
0.404411	259.400000	-0.067026	-270260.241620	10.495239
0.404417	259.500000	-0.067144	-270742.656613	10.493480
0.404422	259.600000	-0.067262	-271225.254212	10.491696
0.404428	259.700000	-0.067380	-271708.032356	10.489887
0.404433	259.800000	-0.067498	-272190.988972	10.488052
0.404439	259.900000	-0.067616	-272674.121970	10.486192
0.404444	260.000000	-0.067734	-273157.429249	10.484307
0.404450	260.100000	-0.067852	-273640.908693	10.482397
0.404456	260.200000	-0.067970	-274124.558172	10.480461
0.404461	260.300000	-0.068089	-274608.375542	10.478500
0.404467	260.400000	-0.068207	-275092.358644	10.476514
0.404472	260.500000	-0.068325	-275576.505306	10.474502
0.404478	260.600000	-0.068443	-276060.813341	10.472466
0.404483	260.700000	-0.068562	-276545.280549	10.470404
0.404489	260.800000	-0.068680	-277029.904715	10.468317
0.404494	260.900000	-0.068798	-277514.683609	10.466204
0.404500	261.000000	-0.068917	-277999.614988	10.464066
0.404506	261.100000	-0.069035	-278484.696592	10.461903
0.404511	261.200000	-0.069153	-278969.926151	10.459715
0.404517	261.300000	-0.069272	-279455.301375	10.457502
0.404522	261.400000	-0.069390	-279940.819964	10.455263
0.404528	261.500000	-0.069509	-280426.479602	10.452999
0.404533	261.600000	-0.069627	-280912.277957	10.450710
0.404539	261.700000	-0.069746	-281398.212685	10.448396
0.404544	261.800000	-0.069864	-281884.281423	10.446056
0.404550	261.900000	-0.069983	-282370.481798	10.443691
0.404556	262.000000	-0.070101	-282856.811419	10.441301
0.404561	262.100000	-0.070220	-283343.267881	10.438886
0.404567	262.200000	-0.070339	-283829.848766	10.436445
0.404572	262.300000	-0.070457	-284316.551637	10.433979
0.404578	262.400000	-0.070576	-284803.374046	10.431488
0.404583	262.500000	-0.070695	-285290.313528	10.428972
0.404589	262.600000	-0.070813	-285777.367602	10.426431
0.404594	262.700000	-0.070932	-286264.533774	10.423864
0.404600	262.800000	-0.071051	-286751.809534	10.421272
0.404606	262.900000	-0.071169	-287239.192356	10.418655
0.404611	263.000000	-0.071288	-287726.679700	10.416013
0.404617	263.100000	-0.071407	-288214.269009	10.413345
0.404622	263.200000	-0.071526	-288701.957713	10.410653
0.404628	263.300000	-0.071644	-289189.743224	10.407935
0.404633	263.400000	-0.071763	-289677.622942	10.405192
0.404639	263.500000	-0.071882	-290165.594246	10.402423
0.404644	263.600000	-0.072001	-290653.654506	10.399630
0.404650	263.700000	-0.072119	-291141.801071	10.396811
