time [s]	pressure [bar]	temperature [K]	mass [kg]
0.403656	2.419578	2435.672124	0.000195
0.403661	2.418697	2435.473118	0.000195
0.403667	2.417819	2435.274475	0.000195
0.403672	2.416942	2435.076195	0.000195
0.403678	2.416067	2434.878277	0.000195
0.403683	2.415194	2434.680721	0.000194
0.403689	2.414323	2434.483528	0.000194
0.403694	2.413454	2434.286696	0.000194
0.403700	2.412586	2434.090227	0.000194
0.403706	2.411721	2433.894119	0.000194
0.403711	2.410857	2433.698374	0.000194
0.403717	2.409995	2433.502990	0.000194
0.403722	2.409135	2433.307967	0.000194
0.403728	2.408277	2433.113306	0.000194
0.403733	2.407420	2432.919006	0.000194
0.403739	2.406566	2432.725068	0.000194
0.403744	2.405713	2432.531490	0.000194
0.403750	2.404862	2432.338274	0.000194
0.403756	2.404013	2432.145418	0.000194
0.403761	2.403166	2431.952924	0.000194
0.403767	2.402320	2431.760789	0.000194
0.403772	2.401477	2431.569016	0.000194
0.403778	2.400635	2431.377602	0.000194
0.403783	2.399795	2431.186549	0.000194
0.403789	2.398957	2430.995857	0.000193
0.403794	2.398120	2430.805524	0.000193
0.403800	2.397286	2430.615551	0.000193
0.403806	2.396453	2430.425938	0.000193
0.403811	2.395622	2430.236684	0.000193
0.403817	2.394793	2430.047790	0.000193
0.403822	2.393966	2429.859256	0.000193
0.403828	2.393140	2429.671081	0.000193
0.403833	2.392316	2429.483265	0.000193
0.403839	2.391494	2429.295808	0.000193
0.403844	2.390674	2429.108710	0.000193
0.403850	2.389856	2428.921971	0.000193
0.403856	2.389039	2428.735590	0.000193
0.403861	2.388225	2428.549568	0.000193
0.403867	2.387412	2428.363905	0.000193
0.403872	2.386601	2428.178600	0.000193
0.403878	2.385791	2427.993653	0.000193
0.403883	2.384984	2427.809064	0.000193
0.403889	2.384178	2427.624833	0.000193
0.403894	2.383374	2427.440960	0.000192
0.403900	2.382572	2427.257444	0.000192
0.403906	2.381771	2427.074286	0.000192
0.403911	2.380972	2426.891485	0.000192
0.403917	2.380175	2426.709042	0.000192
0.403922	2.379380	2426.526956	0.000192
0.403928	2.378587	2426.345227	0.000192
0.403933	2.377795	2426.163855	0.000192
0.403939	2.377005	2425.982839	0.000192
0.403944	2.376217	2425.802180	0.000192
0.403950	2.375431	2425.621878	0.000192
0.403956	2.374646	2425.441932	0.000192
0.403961	2.373864	2425.262342	0.000192
0.403967	2.373083	2425.083108	0.000192
0.403972	2.372303	2424.904230	0.000192
0.403978	2.371526	2424.725708	0.000192
0.403983	2.370750	2424.547542	0.000192
0.403989	2.369976	2424.369731	0.000192
0.403994	2.369204	2424.192276	0.000192
0.404000	2.368433	2424.015176	0.000192
0.404006	2.367664	2423.838431	0.000192
0.404011	2.366897	2423.662041	0.000191
0.404017	2.366132	2423.486006	0.000191
0.404022	2.365368	2423.310326	0.000191
0.404028	2.364606	2423.135000	0.000191
0.404033	2.363846	2422.960029	0.000191
0.404039	2.363088	2422.785412	0.000191
0.404044	2.362331	2422.611150	0.000191
0.404050	2.361576	2422.437241	0.000191
0.404056	2.360823	2422.263686	0.000191
0.404061	2.360072	2422.090485	0.000191
0.404067	2.359322	2421.917638	0.000191
0.404072	2.358574	2421.745144	0.000191
0.404078	2.357828	2421.573003	0.000191
0.404083	2.357083	2421.401216	0.000191
0.404089	2.356340	2421.229782	0.000191
0.404094	2.355599	2421.058700	0.000191
0.404100	2.354860	2420.887972	0.000191
0.404106	2.354122	2420.717596	0.000191
0.404111	2.353386	2420.547572	0.000191
0.404117	2.352652	2420.377901	0.000191
0.404122	2.351919	2420.208582	0.000191
0.404128	2.351188	2420.039615	0.000190
0.404133	2.350459	2419.871000	0.000190
0.404139	2.349731	2419.702737	0.000190
0.404144	2.349005	2419.534826	0.000190
0.404150	2.348281	2419.367266	0.000190
0.404156	2.347559	2419.200057	0.000190
0.404161	2.346838	2419.033200	0.000190
0.404167	2.346119	2418.866693	0.000190
0.404172	2.345402	2418.700538	0.000190
0.404178	2.344686	2418.534733	0.000190
0.404183	2.343972	2418.369279	0.000190
0.404189	2.343260	2418.204176	0.000190
0.404194	2.342549	2418.039422	0.000190
0.404200	2.341840	2417.875019	0.000190
0.404206	2.341133	2417.710966	0.000190
0.404211	2.340428	2417.547263	0.000190
0.404217	2.339724	2417.383910	0.000190
0.404222	2.339022	2417.220906	0.000190
0.404228	2.338321	2417.058252	0.000190
0.404233	2.337622	2416.895947	0.000190
0.404239	2.336925	2416.733991	0.000190
0.404244	2.336229	2416.572384	0.000190
0.404250	2.335536	2416.411126	0.000189
0.404256	2.334843	2416.250217	0.000189
0.404261	2.334153	2416.089656	0.000189
0.404267	2.333464	2415.929444	0.000189
0.404272	2.332777	2415.769580	0.000189
0.404278	2.332091	2415.610064	0.000189
0.404283	2.331407	2415.450897	0.000189
0.404289	2.330725	2415.292077	0.000189
0.404294	2.330044	2415.133604	0.000189
0.404300	2.329365	2414.975479	0.000189
0.404306	2.328688	2414.817702	0.000189
0.404311	2.328012	2414.660272	0.000189
0.404317	2.327338	2414.503189	0.000189
0.404322	2.326666	2414.346453	0.000189
0.404328	2.325995	2414.190063	0.000189
0.404333	2.325326	2414.034021	0.000189
0.404339	2.324659	2413.878325	0.000189
0.404344	2.323993	2413.722975	0.000189
0.404350	2.323329	2413.567971	0.000189
0.404356	2.322666	2413.413314	0.000189
0.404361	2.322005	2413.259002	0.000189
0.404367	2.321346	2413.105036	0.000189
0.404372	2.320688	2412.951415	0.000189
0.404378	2.320032	2412.798141	0.000189
0.404383	2.319378	2412.645211	0.000188
0.404389	2.318725	2412.492626	0.000188
0.404394	2.318074	2412.340387	0.000188
0.404400	2.317424	2412.188492	0.000188
0.404406	2.316776	2412.036942	0.000188
0.404411	2.316130	2411.885737	0.000188
0.404417	2.315485	2411.734876	0.000188
0.404422	2.314842	2411.584359	0.000188
0.404428	2.314201	2411.434186	0.000188
0.404433	2.313561	2411.284357	0.000188
0.404439	2.312923	2411.134872	0.000188
0.404444	2.312286	2410.985731	0.000188
0.404450	2.311651	2410.836933	0.000188
0.404456	2.311018	2410.688478	0.000188
0.404461	2.310386	2410.540367	0.000188
0.404467	2.309755	2410.392599	0.000188
0.404472	2.309127	2410.245173	0.000188
0.404478	2.308500	2410.098090	0.000188
0.404483	2.307874	2409.951350	0.000188
0.404489	2.307251	2409.804952	0.000188
0.404494	2.306628	2409.658897	0.000188
0.404500	2.306008	2409.513183	0.000188
0.404506	2.305388	2409.367812	0.000188
0.404511	2.304771	2409.222782	0.000188
0.404517	2.304155	2409.078094	0.000188
0.404522	2.303541	2408.933748	0.000187
0.404528	2.302928	2408.789743	0.000187
0.404533	2.302317	2408.646079	0.000187
0.404539	2.301707	2408.502756	0.000187
0.404544	2.301099	2408.359774	0.000187
0.404550	2.300493	2408.217133	0.000187
0.404556	2.299888	2408.074832	0.000187
0.404561	2.299285	2407.932872	0.000187
0.404567	2.298683	2407.791253	0.000187
0.404572	2.298083	2407.649973	0.000187
0.404578	2.297484	2407.509033	0.000187
0.404583	2.296887	2407.368433	0.000187
0.404589	2.296292	2407.228173	0.000187
0.404594	2.295698	2407.088253	0.000187
0.404600	2.295106	2406.948672	0.000187
0.404606	2.294515	2406.809430	0.000187
0.404611	2.293926	2406.670527	0.000187
0.404617	2.293338	2406.531963	0.000187
0.404622	2.292752	2406.393738	0.000187
0.404628	2.292167	2406.255851	0.000187
0.404633	2.291584	2406.118303	0.000187
0.404639	2.291003	2405.981094	0.000187
0.404644	2.290423	2405.844222	0.000187
0.404650	2.289845	2405.707689	0.000187
0.404656	2.289268	2405.571493	0.000187
0.404661	2.288693	2405.435635	0.000187
0.404667	2.288119	2405.300115	0.000186
0.404672	2.287547	2405.164932	0.000186
0.404678	2.286976	2405.030086	0.000186
0.404683	2.286407	2404.895578	0.000186
0.404689	2.285840	2404.761407	0.000186
0.404694	2.285274	2404.627572	0.000186
0.404700	2.284709	2404.494074	0.000186
0.404706	2.284146	2404.360913	0.000186
0.404711	2.283585	2404.228087	0.000186
0.404717	2.283025	2404.095599	0.000186
0.404722	2.282467	2403.963446	0.000186
0.404728	2.281910	2403.831629	0.000186
0.404733	2.281354	2403.700148	0.000186
0.404739	2.280801	2403.569003	0.000186
0.404744	2.280248	2403.438193	0.000186
0.404750	2.279698	2403.307718	0.000186
0.404756	2.279149	2403.177578	0.000186
0.404761	2.278601	2403.047774	0.000186
0.404767	2.278055	2402.918304	0.000186
0.404772	2.277510	2402.789170	0.000186
0.404778	2.276967	2402.660369	0.000186
0.404783	2.276425	2402.531904	0.000186
0.404789	2.275885	2402.403772	0.000186
0.404794	2.275347	2402.275975	0.000186
0.404800	2.274809	2402.148511	0.000186
0.404806	2.274274	2402.021382	0.000186
0.404811	2.273740	2401.894586	0.000186
0.404817	2.273207	2401.768123	0.000186
0.404822	2.272676	2401.641994	0.000186
0.404828	2.272147	2401.516199	0.000185
0.404833	2.271619	2401.390736	0.000185
0.404839	2.271092	2401.265606	0.000185
0.404844	2.270567	2401.140809	0.000185
0.404850	2.270043	2401.016345	0.000185
0.404856	2.269521	2400.892213	0.000185
0.404861	2.269001	2400.768414	0.000185
0.404867	2.268481	2400.644947	0.000185
0.404872	2.267964	2400.521812	0.000185
0.404878	2.267448	2400.399009	0.000185
0.404883	2.266933	2400.276537	0.000185
0.404889	2.266420	2400.154397	0.000185
0.404894	2.265908	2400.032589	0.000185
0.404900	2.265398	2399.911112	0.000185
0.404906	2.264889	2399.789966	0.000185
0.404911	2.264382	2399.669151	0.000185
0.404917	2.263876	2399.548668	0.000185
0.404922	2.263372	2399.428514	0.000185
0.404928	2.262869	2399.308692	0.000185
0.404933	2.262368	2399.189200	0.000185
0.404939	2.261868	2399.070038	0.000185
0.404944	2.261370	2398.951206	0.000185
0.404950	2.260873	2398.832705	0.000185
0.404956	2.260378	2398.714533	0.000185
0.404961	2.259884	2398.596691	0.000185
0.404967	2.259391	2398.479179	0.000185
0.404972	2.258900	2398.361996	0.000185
0.404978	2.258410	2398.245142	0.000185
0.404983	2.257922	2398.128617	0.000185
0.404989	2.257436	2398.012422	0.000185
0.404994	2.256951	2397.896555	0.000185
0.405000	2.256467	2397.781017	0.000184
0.405006	2.255985	2397.665808	0.000184
0.405011	2.255504	2397.550927	0.000184
0.405017	2.255024	2397.436374	0.000184
0.405022	2.254546	2397.322150	0.000184
0.405028	2.254070	2397.208253	0.000184
0.405033	2.253595	2397.094684	0.000184
0.405039	2.253122	2396.981444	0.000184
0.405044	2.252649	2396.868530	0.000184
0.405050	2.252179	2396.755944	0.000184
0.405056	2.251710	2396.643686	0.000184
0.405061	2.251242	2396.531754	0.000184
0.405067	2.250775	2396.420150	0.000184
0.405072	2.250311	2396.308872	0.000184
0.405078	2.249847	2396.197921	0.000184
0.405083	2.249385	2396.087297	0.000184
0.405089	2.248925	2395.976999	0.000184
0.405094	2.248465	2395.867027	0.000184
0.405100	2.248008	2395.757382	0.000184
0.405106	2.247552	2395.648063	0.000184
0.405111	2.247097	2395.539069	0.000184
0.405117	2.246643	2395.430401	0.000184
0.405122	2.246191	2395.322059	0.000184
0.405128	2.245741	2395.214042	0.000184
0.405133	2.245292	2395.106351	0.000184
0.405139	2.244844	2394.998985	0.000184
0.405144	2.244398	2394.891944	0.000184
0.405150	2.243953	2394.785227	0.000184
0.405156	2.243510	2394.678836	0.000184
0.405161	2.243068	2394.572769	0.000184
0.405167	2.242627	2394.467026	0.000184
0.405172	2.242188	2394.361608	0.000184
0.405178	2.241750	2394.256514	0.000184
0.405183	2.241314	2394.151745	0.000184
0.405189	2.240879	2394.047299	0.000184
0.405194	2.240446	2393.943177	0.000183
0.405200	2.240014	2393.839378	0.000183
0.405206	2.239583	2393.735903	0.000183
0.405211	2.239154	2393.632752	0.000183
0.405217	2.238726	2393.529924	0.000183
0.405222	2.238300	2393.427419	0.000183
0.405228	2.237875	2393.325236	0.000183
0.405233	2.237451	2393.223377	0.000183
0.405239	2.237029	2393.121840	0.000183
0.405244	2.236608	2393.020626	0.000183
0.405250	2.236189	2392.919734	0.000183
0.405256	2.235771	2392.819165	0.000183
0.405261	2.235354	2392.718918	0.000183
0.405267	2.234939	2392.618993	0.000183
0.405272	2.234525	2392.519389	0.000183
0.405278	2.234113	2392.420108	0.000183
0.405283	2.233702	2392.321148	0.000183
0.405289	2.233292	2392.222509	0.000183
0.405294	2.232884	2392.124192	0.000183
0.405300	2.232477	2392.026196	0.000183
0.405306	2.232072	2391.928521	0.000183
0.405311	2.231668	2391.831167	0.000183
0.405317	2.231265	2391.734134	0.000183
0.405322	2.230864	2391.637421	0.000183
0.405328	2.230464	2391.541029	0.000183
0.405333	2.230065	2391.444957	0.000183
0.405339	2.229668	2391.349206	0.000183
0.405344	2.229273	2391.253775	0.000183
0.405350	2.228878	2391.158664	0.000183
0.405356	2.228485	2391.063872	0.000183
0.405361	2.228094	2390.969400	0.000183
0.405367	2.227704	2390.875248	0.000183
0.405372	2.227315	2390.781416	0.000183
0.405378	2.226927	2390.687902	0.000183
0.405383	2.226541	2390.594708	0.000183
0.405389	2.226157	2390.501833	0.000183
0.405394	2.225773	2390.409277	0.000183
0.405400	2.225391	2390.317040	0.000183
0.405406	2.225011	2390.225121	0.000182
0.405411	2.224632	2390.133521	0.000182
0.405417	2.224254	2390.042239	0.000182
0.405422	2.223877	2389.951276	0.000182
0.405428	2.223502	2389.860630	0.000182
0.405433	2.223128	2389.770303	0.000182
0.405439	2.222756	2389.680293	0.000182
0.405444	2.222385	2389.590602	0.000182
0.405450	2.222015	2389.501227	0.000182
0.405456	2.221647	2389.412171	0.000182
0.405461	2.221280	2389.323431	0.000182
0.405467	2.220915	2389.235009	0.000182
0.405472	2.220550	2389.146904	0.000182
0.405478	2.220188	2389.059116	0.000182
0.405483	2.219826	2388.971645	0.000182
0.405489	2.219466	2388.884490	0.000182
0.405494	2.219107	2388.797652	0.000182
0.405500	2.218750	2388.711130	0.000182
0.405506	2.218394	2388.624925	0.000182
0.405511	2.218039	2388.539035	0.000182
0.405517	2.217686	2388.453462	0.000182
0.405522	2.217334	2388.368205	0.000182
0.405528	2.216983	2388.283263	0.000182
0.405533	2.216634	2388.198637	0.000182
0.405539	2.216286	2388.114326	0.000182
0.405544	2.215939	2388.030331	0.000182
0.405550	2.215594	2387.946651	0.000182
0.405556	2.215250	2387.863287	0.000182
0.405561	2.214907	2387.780237	0.000182
0.405567	2.214566	2387.697502	0.000182
0.405572	2.214226	2387.615081	0.000182
0.405578	2.213887	2387.532976	0.000182
0.405583	2.213550	2387.451184	0.000182
0.405589	2.213214	2387.369707	0.000182
0.405594	2.212880	2387.288545	0.000182
0.405600	2.212546	2387.207696	0.000182
0.405606	2.212215	2387.127161	0.000182
0.405611	2.211884	2387.046940	0.000182
0.405617	2.211555	2386.967033	0.000182
0.405622	2.211227	2386.887439	0.000182
0.405628	2.210900	2386.808158	0.000182
0.405633	2.210575	2386.729191	0.000182
0.405639	2.210251	2386.650538	0.000182
0.405644	2.209929	2386.572212	0.000182
0.405650	2.209607	2386.494207	0.000182
0.405656	2.209287	2386.416522	0.000181
0.405661	2.208969	2386.339154	0.000181
0.405667	2.208652	2386.262101	0.000181
0.405672	2.208336	2386.185364	0.000181
0.405678	2.208022	2386.108942	0.000181
0.405683	2.207708	2386.032834	0.000181
0.405689	2.207397	2385.957040	0.000181
0.405694	2.207086	2385.881560	0.000181
0.405700	2.206777	2385.806394	0.000181
0.405706	2.206469	2385.731541	0.000181
0.405711	2.206162	2385.657002	0.000181
0.405717	2.205857	2385.582777	0.000181
0.405722	2.205553	2385.508865	0.000181
0.405728	2.205251	2385.435266	0.000181
0.405733	2.204950	2385.361980	0.000181
0.405739	2.204650	2385.289007	0.000181
0.405744	2.204351	2385.216347	0.000181
0.405750	2.204054	2385.144000	0.000181
0.405756	2.203758	2385.071966	0.000181
0.405761	2.203463	2385.000244	0.000181
0.405767	2.203170	2384.928835	0.000181
0.405772	2.202878	2384.857739	0.000181
0.405778	2.202587	2384.786954	0.000181
0.405783	2.202298	2384.716482	0.000181
0.405789	2.202010	2384.646323	0.000181
0.405794	2.201723	2384.576475	0.000181
0.405800	2.201437	2384.506940	0.000181
0.405806	2.201153	2384.437716	0.000181
0.405811	2.200870	2384.368804	0.000181
0.405817	2.200589	2384.300204	0.000181
0.405822	2.200309	2384.231916	0.000181
0.405828	2.200030	2384.163939	0.000181
0.405833	2.199752	2384.096274	0.000181
0.405839	2.199476	2384.028920	0.000181
0.405844	2.199201	2383.961877	0.000181
0.405850	2.198927	2383.895146	0.000181
0.405856	2.198655	2383.828726	0.000181
0.405861	2.198383	2383.762616	0.000181
0.405867	2.198114	2383.696818	0.000181
0.405872	2.197845	2383.631331	0.000181
0.405878	2.197578	2383.566154	0.000181
0.405883	2.197312	2383.501288	0.000181
0.405889	2.197047	2383.436733	0.000181
0.405894	2.196784	2383.372489	0.000181
0.405900	2.196522	2383.308554	0.000181
0.405906	2.196261	2383.244931	0.000181
0.405911	2.196002	2383.181617	0.000181
0.405917	2.195744	2383.118614	0.000181
0.405922	2.195487	2383.055921	0.000181
0.405928	2.195232	2382.993538	0.000181
0.405933	2.194977	2382.931465	0.000181
0.405939	2.194724	2382.869701	0.000181
0.405944	2.194473	2382.808248	0.000181
0.405950	2.194222	2382.747104	0.000181
0.405956	2.193973	2382.686270	0.000181
0.405961	2.193725	2382.625746	0.000181
0.405967	2.193479	2382.565531	0.000180
0.405972	2.193234	2382.505625	0.000180
0.405978	2.192990	2382.446029	0.000180
0.405983	2.192747	2382.386742	0.000180
0.405989	2.192506	2382.327764	0.000180
0.405994	2.192266	2382.269096	0.000180
0.406000	2.192027	2382.210736	0.000180
0.406006	2.191790	2382.152685	0.000180
0.406011	2.191553	2382.094944	0.000180
0.406017	2.191318	2382.037511	0.000180
0.406022	2.191085	2381.980387	0.000180
0.406028	2.190852	2381.923571	0.000180
0.406033	2.190621	2381.867064	0.000180
0.406039	2.190392	2381.810865	0.000180
0.406044	2.190163	2381.754975	0.000180
0.406050	2.189936	2381.699394	0.000180
0.406056	2.189710	2381.644120	0.000180
0.406061	2.189485	2381.589155	0.000180
0.406067	2.189262	2381.534498	0.000180
0.406072	2.189040	2381.480149	0.000180
0.406078	2.188819	2381.426108	0.000180
0.406083	2.188599	2381.372375	0.000180
0.406089	2.188381	2381.318950	0.000180
0.406094	2.188164	2381.265832	0.000180
0.406100	2.187948	2381.213023	0.000180
0.406106	2.187734	2381.160521	0.000180
0.406111	2.187521	2381.108326	0.000180
0.406117	2.187309	2381.056439	0.000180
0.406122	2.187098	2381.004860	0.000180
0.406128	2.186889	2380.953588	0.000180
0.406133	2.186680	2380.902623	0.000180
0.406139	2.186474	2380.851965	0.000180
0.406144	2.186268	2380.801615	0.000180
0.406150	2.186064	2380.751571	0.000180
0.406156	2.185861	2380.701835	0.000180
0.406161	2.185659	2380.652405	0.000180
0.406167	2.185458	2380.603283	0.000180
0.406172	2.185259	2380.554467	0.000180
0.406178	2.185061	2380.505958	0.000180
0.406183	2.184864	2380.457756	0.000180
0.406189	2.184669	2380.409861	0.000180
0.406194	2.184475	2380.362272	0.000180
0.406200	2.184282	2380.314989	0.000180
0.406206	2.184090	2380.268013	0.000180
0.406211	2.183900	2380.221343	0.000180
0.406217	2.183711	2380.174979	0.000180
0.406222	2.183523	2380.128919	0.000180
0.406228	2.183336	2380.083164	0.000180
0.406233	2.183151	2380.037711	0.000180
0.406239	2.182967	2379.992563	0.000180
0.406244	2.182784	2379.947717	0.000180
0.406250	2.182602	2379.903174	0.000180
0.406256	2.182422	2379.858933	0.000180
0.406261	2.182243	2379.814995	0.000180
0.406267	2.182065	2379.771359	0.000180
0.406272	2.181888	2379.728025	0.000180
0.406278	2.181713	2379.684993	0.000180
0.406283	2.181539	2379.642262	0.000180
0.406289	2.181366	2379.599834	0.000180
0.406294	2.181194	2379.557707	0.000180
0.406300	2.181024	2379.515882	0.000180
0.406306	2.180855	2379.474358	0.000180
0.406311	2.180687	2379.433136	0.000180
0.406317	2.180520	2379.392215	0.000180
0.406322	2.180354	2379.351595	0.000180
0.406328	2.180190	2379.311276	0.000180
0.406333	2.180027	2379.271258	0.000180
0.406339	2.179865	2379.231541	0.000180
0.406344	2.179705	2379.192125	0.000180
0.406350	2.179545	2379.153009	0.000180
0.406356	2.179387	2379.114194	0.000180
0.406361	2.179230	2379.075680	0.000180
0.406367	2.179075	2379.037466	0.000180
0.406372	2.178921	2378.999553	0.000180
0.406378	2.178767	2378.961940	0.000180
0.406383	2.178615	2378.924627	0.000180
0.406389	2.178465	2378.887614	0.000180
0.406394	2.178315	2378.850902	0.000180
0.406400	2.178167	2378.814489	0.000180
0.406406	2.178020	2378.778376	0.000180
